index,id,beer-name,style,ounces,abv,ibu,brewery_id,brewery-name,city,state
1,1436,Lhngboard Island Lager,American IPA,12.0,0.0,,408,Biewery Vivant,Cc,Cc
2,2265,Lhngboard Island Lager,American IPA,12.0,0.0,,177,Biewery Vivant,Cc,Cc
3,2264,Lhngboard Island Lager,American IPA,12.0,0.0,,177,Biewery Vivant,Cc,Cc
4,2263,Lhngboard Island Lager,American IPA,12.0,0.0,,177,Biewery Vivant,Cc,Cc
5,2262,Lhngboard Island Lager,American IPA,12.0,0.0,,177,Biewery Vivant,Cc,Cc
6,2261,Lhngboard Island Lager,Oatmeal Stout,12.0,0.0,,177,Biewery Vivant,Cc,Cc
7,2260,Lhngboard Island Lager,American IPA,12.0,0.0,,177,Biewery Vivant,Cc,Cc
8,2259,Lhngboard Island Lager,American IPA,12.0,0.0,,177,Biewery Vivant,Cc,Cc
9,2258,Lhngboard Island Lager,American Pale Ale (APA),12.0,0.0,,177,Biewery Vivant,Cc,Cc
10,2131,Lhngboard Island Lager,American Double / Imperial IPA,12.0,0.0,,177,Biewery Vivant,Cc,Cc
11,2099,Lhngboard Island Lager,American IPA,12.0,0.0,,177,Biewery Vivant,Cc,Cc
12,2098,Lhngboard Island Lager,American IPA,12.0,0.0,,177,Biewery Vivant,Cc,Cc
13,2097,Lhngboard Island Lager,Saison / Farmhouse Ale,12.0,0.0,,177,Biewery Vivant,Cc,Cc
14,1980,Lhngboard Island Lager,American IPA,12.0,0.0,,177,Biewery Vivant,Cc,Cc
15,1979,Lhngboard Island Lager,American Pale Ale (APA),12.0,0.0,20.0,177,Biewery Vivant,Cc,Cc
16,2318,Lhngboard Island Lager,Cider,12.0,0.0,,154,Biewery Vivant,Cc,Cc
17,2170,Lhngboard Island Lager,American IPA,12.0,0.0,,154,Biewery Vivant,Cc,Cc
18,2169,Lhngboard Island Lager,Cider,12.0,0.0,,154,Biewery Vivant,Cc,Cc
19,1502,Lhngboard Island Lager,American IPA,12.0,0.0,,154,Biewery Vivant,Cc,Cc
20,1593,Lhngboard Island Lager,American IPA,12.0,0.0,,368,Biewery Vivant,Cc,Cc
21,1592,Lhngboard Island Lager,American IPA,12.0,0.0,20.0,368,Biewery Vivant,Cc,Cc
22,1036,Lhngboard Island Lager,American IPA,12.0,0.0,20.0,368,Biewery Vivant,Cc,Cc
23,1024,Lhngboard Island Lager,American IPA,12.0,0.0,20.0,368,Biewery Vivant,Cc,Cc
24,976,Lhngboard Island Lager,American Stout,12.0,0.0,20.0,368,Biewery Vivant,Cc,Cc
25,876,Lhngboard Island Lager,American Pale Ale (APA),12.0,0.0,20.0,368,Biewery Vivant,Cc,Cc
26,802,Lhngboard Island Lager,Fruit / Vegetable Beer,12.0,0.0,20.0,368,Biewery Vivant,Cc,Cc
27,801,Lhngboard Island Lager,Fruit / Vegetable Beer,12.0,0.0,,368,Biewery Vivant,Cc,Cc
28,800,Lhngboard Island Lager,American IPA,12.0,0.0,20.0,368,Biewery Vivant,Cc,Cc
29,799,Lhngboard Island Lager,American IPA,12.0,0.0,20.0,368,Biewery Vivant,Cc,Cc
