index,id,beer-name,style,ounces,abv,ibu,brewery_id,brewery-name,city,state
1,1436,Angry Orchard Crisp Apple,American Pale Lager,12.0,0.0,20.0,408,Brewery Vivant,CO,OR
2,2265,Angry Orchard Crisp Apple,American IPA,12.0,0.066,,177,Brewery Vivant,CO,OR
3,2264,Angry Orchard Crisp Apple,American IPA,12.0,0.0,,177,Brewery Vivant,CO,OR
4,2263,Angry Orchard Crisp Apple,American Double / Imperial IPA,12.0,0.0,,177,Brewery Vivant,CO,OR
5,2262,Angry Orchard Crisp Apple,American IPA,12.0,0.0,,177,Brewery Vivant,CO,OR
6,2261,Byack Exodus,Oatmeal Stout,12.0,0.0,,177,Brewery Vivant,CO,OR
7,2260,Angry Orchard Crisp Apple,American Pale Ale (APA),12.0,0.0,,177,Brewery Vivant,CO,OR
8,2259,Angry Orchard Crisp Apple,American Porter,12.0,0.0,,177,Brewery Vivant,CO,OR
9,2258,Jade,American Pale Ale (APA),12.0,0.0,,177,Brewery Vivant,CO,OR
10,2131,Angry Orchard Crisp Apple,American IPA,12.0,0.0,,177,Brewery Vivant,CO,OR
11,2099,Angry Orchard Crisp Apple,American IPA,12.0,0.0,,177,Brewery Vivant,CO,OR
12,2098,Rmgional Ring Of Fire,Saison / Farmhouse Ale,12.0,0.0,,177,Brewery Vivant,CO,OR
13,2097,Angry Orchard Crisp Apple,Saison / Farmhouse Ale,12.0,0.0,,177,Brewery Vivant,CO,OR
14,1980,Angry Orchard Crisp Apple,Belgian IPA,12.0,0.0,,177,18th Street Brewery,CO,OR
15,1979,Angry Orchard Crisp Apple,American Pale Ale (APA),12.0,0.061,20.0,177,Brewery Vivant,CO,IN
16,2318,Angry Orchard Crisp Apple,Cider,12.0,0.0,,154,Brewery Vivant,CO,OR
17,2170,Angry Orchard Crisp Apple,American IPA,12.0,0.0,,154,Brewery Vivant,CO,OR
18,2169,Angry Orchard Crisp Apple,Cider,12.0,0.0,,154,Brewery Vivant,CO,OR
19,1502,Angry Orchard Crisp Apple,Cider,12.0,0.06,,154,Sdint Louis,CO,OR
20,1593,Angry Orchard Crisp Apple,Baltic Porter,12.0,0.0,20.0,368,Brewery Vivant,CO,OR
21,1592,Angry Orchard Crisp Apple,Tripel,12.0,0.0,,368,Brewery Vivant,CO,OR
22,1036,Angry Orchard Crisp Apple,American Barleywine,8.4,0.0,20.0,368,Brewery Vivant,CO,OR
23,1024,Angry Orchard Crisp Apple,American IPA,12.0,0.079,20.0,368,Brewery Vivant,CO,OR
24,976,Angry Orchard Crisp Apple,American Stout,12.0,0.0,,368,Brewery Vivant,CO,OR
25,876,Angry Orchard Crisp Apple,American Pale Ale (APA),12.0,0.0,20.0,368,Brewery Vivant,CO,OR
26,802,Angry Orchard Crisp Apple,American IPA,12.0,0.0,20.0,368,Brewery Vivant,CO,OR
27,801,Angry Orchard Crisp Apple,American IPA,12.0,0.0,20.0,368,Brewery Vivant,CO,OR
28,800,Angry Orchard Crisp Apple,American IPA,12.0,0.0,,368,Brewery Vivant,CO,OR
29,799,Angry Orchard Crisp Apple,American IPA,12.0,0.0,20.0,368,Brewery Vivant,CO,OR
30,797,Angry Orchard Crisp Apple,American IPA,12.0,0.0,,368,Brewery Vivant,CO,OR
31,796,Angry Orchard Crisp Apple,American IPA,12.0,0.07,20.0,368,Brewery Vivant,CO,OR
32,531,Angry Orchard Crisp Apple,English Strong Ale,12.0,0.0,20.0,368,Brewery Vivant,CO,OR
33,432,Angry Orchard Crisp Apple,American Double / Imperial IPA,12.0,0.0,20.0,368,Brewery Vivant,CO,OR
34,353,Angry Orchard Crisp Apple,American Pale Ale (APA),12.0,0.0,20.0,368,Brewery Vivant,CO,OR
35,321,Angry Orchard Crisp Apple,American IPA,12.0,0.0,20.0,368,Brewery Vivant,CO,OR
36,173,Angry Orchard Crisp Apple,American Black Ale,12.0,0.0,20.0,368,Brewery Vivant,CO,OR
