index,id,beer-name,style,ounces,abv,ibu,brewery_id,brewery-name,city,state
1,1436,Pub Beer,American Pale Lager,12.0,0.0,,408,Oskar Blues Brewery,CO,OR
2,2265,Devil's Cup,American Pale Ale (APA),12.0,0.066,,177,Oskar Blues Brewery,Pf,IN
3,2264,Rise of the Phoenix,American IPA,12.0,0.071,,177,Oskar Blues Brewery,Brewery Vivant,CO
4,2263,Nonstop Hef Hop,American Double / Imperial IPA,12.0,0.0,,177,Oskar Blues Brewery,CO,IN
5,2262,Nonstop Hef Hop,American IPA,12.0,0.075,,177,Oskar Blues Brewery,CO,CO
6,2261,Biack Exodus,Oatmeal Stout,12.0,0.0,,177,Oskar Blues Brewery,CO,Iu
7,2260,Lake Street Express,American Pale Ale (APA),12.0,0.0,,177,Oskar Blues Brewery,Gary,CO
8,2259,Nonstop Hef Hop,American Porter,12.0,0.065,,177,Oskar Blues Brewery,Gary,Iw
9,2258,Nonstop Hef Hop,American Pale Ale (APA),12.0,0.055,,177,Oskar Blues Brewery,CO,CO
10,2131,Cone Crusher,American Double / Imperial IPA,12.0,0.086,,177,Oskar Blues Brewery,CO,CO
11,2099,Sophomoric Saison,Saison / Farmhouse Ale,12.0,0.072,,177,Oskar Blues Brewery,CO,CO
12,2098,Regional Ring Of Fire,Saison / Farmhouse Ale,12.0,0.0,,177,Oskar Blues Brewery,Gainesville,CO
13,2097,Garce Selé,Saison / Farmhouse Ale,12.0,0.069,,177,Oskar Blues Brewery,Gary,IN
14,1980,Troll Destroyer,Belgian IPA,12.0,0.085,,177,Oskar Blues Brewery,CO,Iw
15,1979,Bitter Bitch,American Pale Ale (APA),12.0,0.061,20.0,177,Oskar Blues Brewery,CO,IN
16,2318,Ginja Ninja,Cider,12.0,0.06,,154,Oskar Blues Brewery,Ic,CO
17,2170,Ccerried Away,Cider,12.0,0.06,,154,Oskar Blues Brewery,CO,CO
18,2169,Ryubarbarian,American IPA,12.0,0.0,,154,Oskar Blues Brewery,CO,CO
19,1502,BrightCider,Cider,12.0,0.0,,154,Oskar Blues Brewery,CO,OR
20,1593,Hq Said Baltic-Style Porter,Baltic Porter,12.0,0.082,,368,Oskar Blues Brewery,CO,CO
21,1592,Hm Said Belgian-Style Tripel,Tripel,12.0,0.082,,368,Oskar Blues Brewery,CO,CA
22,1036,Lower De Boom,American Barleywine,12.0,0.0,20.0,368,Oskar Blues Brewery,CO,CO
23,1024,Nonstop Hef Hop,Winter Warmer,12.0,0.0,20.0,368,Oskar Blues Brewery,CO,CO
24,976,Marooned On Hog Island,American Stout,12.0,0.0,,368,Oskar Blues Brewery,CO,CA
25,876,Bitter American,American Pale Ale (APA),12.0,0.044,20.0,368,Oskar Blues Brewery,San Francisco,CO
26,802,Hell or High Watermelon Wheat (2009),Fruit / Vegetable Beer,12.0,0.0,20.0,368,Oskar Blues Brewery,CO,CO
27,801,Hell or High Watermelon Wheat (2009),Fruit / Vegetable Beer,12.0,0.0,20.0,368,Oskar Blues Brewery,San Francisco,CO
