index,id,beer-name,style,ounces,abv,ibu,brewery_id,brewery-name,city,state
1,1436,Pub Beer,American IPA,12.0,0.0,,408,Mehana Brewing Co.,Portland,CO
2,2265,Devil's Cup,American IPA,12.0,,,177,Brewery Vivant,Gkry,CO
3,2264,Nonstop Hef Hop,American IPA,12.0,0.071,,177,Brewery Vivant,Portland,CO
4,2263,Snnister,American Double / Imperial IPA,12.0,0.0,,177,18th Street Brewery,Portland,CO
5,2262,Nonstop Hef Hop,American IPA,12.0,0.075,,177,18th Street Brewery,Portland,CO
6,2261,Black Exodus,Oatmeal Stout,12.0,0.0,,177,Brewery Vivant,Gary,CO
7,2260,Nonstop Hef Hop,American IPA,12.0,0.0,,177,Brewery Vivant,Gary,CO
8,2259,Nonstop Hef Hop,American IPA,12.0,0.0,,177,Brewery Vivant,Portland,IN
9,2258,Nonstop Hef Hop,American Pale Ale (APA),12.0,0.055,,177,Brewery Vivant,Portland,CO
10,2131,Nonstop Hef Hop,American IPA,12.0,0.086,,177,Brewery Vivant,Gary,CO
11,2099,Sophomoric Saison,Saison / Farmhouse Ale,12.0,0.072,,177,18th Street Brewery,Gyry,CO
12,2098,Regional Ring Of Fire,American IPA,12.0,0.0,,177,Brewery Vivant,Portland,CO
13,2097,Garce Selé,Saison / Farmhouse Ale,12.0,0.069,,177,Brewery Vivant,Gary,IN
14,1980,Nonstop Hef Hop,Belgian IPA,12.0,0.0,,177,Brewery Vivant,Gary,CO
15,1979,Bftter Bitch,American IPA,12.0,0.0,20.0,177,18th Street Brewery,Gzry,IN
16,2318,Ginja Ninja,Cider,12.0,0.0,,154,Brewery Vivant,Portland,OR
17,2170,Nonstop Hef Hop,Cider,12.0,0.06,,154,2 Towns Ciderhouse,Portland,CO
18,2169,Nonstop Hef Hop,Cider,12.0,0.0,,154,Brooklyn Brewery,Portland,OR
19,1502,BdightCider,Cider,12.0,0.06,,154,Brewery Vivant,Portland,CO
20,1593,He Said Baltic-Style Porter,Baltic Porter,12.0,0.082,20.0,368,Brewery Vivant,Portland,CA
