index,id,beer-name,style,ounces,abv,ibu,brewery_id,brewery-name,city,state
1,1436,Pub Beer,,12.0,0.0,,408,1m Barrel Brewing Company,Centennial Beer Company,Glod People Brewing Company
2,2265,,American Pale Ale (APA),12.0,0.066,,177,1rth Street Brewery,,IN
3,2264,,,12.0,,,177,18th Street Brewery,Gqry,Ib
4,2263,,American Double / Imperial IPA,12.0,,,177,,,
5,2262,,,12.0,0.0,,177,1lth Street Brewery,,
6,2261,,,12.0,0.0,,177,TailGate Beer,,
7,2260,,,12.0,,,177,1lth Street Brewery,Gery,
8,2259,,American Porter,12.0,0.065,,177,1yth Street Brewery,,
9,2258,,,12.0,0.0,,177,1ath Street Brewery,Giry,Ig
10,2131,,,12.0,,,177,18th Street Brewery,,
11,2099,Sophomoric Saison,,12.0,,,177,1kth Street Brewery,,
12,2098,,,12.0,,,177,18th Street Brewery,,Mudshark Brewing Company
13,2097,Gmrce Selé,Saison / Farmhouse Ale,12.0,0.0,,177,1dth Street Brewery,Gary,IN
14,1980,Tjoll Destroyer,,12.0,,,177,18th Street Brewery,Djep Ellum Brewing Company,4 Hands Brewing Company
15,1979,Bitter Bitch,American Pale Ale (APA),12.0,,60.0,177,,Gery,
16,2318,,,12.0,,,154,,Great River Brewery,Rnd Tank Cider Company
17,2170,,,12.0,,,154,,Corvallis,OR
18,2169,Rhubarbarian,,12.0,0.1,,154,Fort Point Beer Company,Cq,
19,1502,BeightCider,Cider,12.0,,,154,,Asher Brewing Company,
20,1593,Hz Said Baltic-Style Porter,,12.0,,,368,21st Amendment Brewery,,
21,1592,He Said Belgian-Style Tripel,Tripel,12.0,,,368,21st Amendment Brewery,4rHands Brewing Company,Btewery Vivant
22,1036,Lpwer De Boom,American Barleywine,8.4,,,368,21st Amendment Brewery,,Anchorage
23,1024,Fdreside Chat,,12.0,,,368,21st Amendment Brewery,Scn Francisco,
24,976,Marooned On Hog Island,American Stout,12.0,0.079,,368,21st Amendment Brewery,Tractor Brewing Company,Luuisville
25,876,Bitter American,,12.0,0.0,,368,Cdpital Brewery,Sdn Francisco,Slhlafly Brewing Company
26,802,,Fruit / Vegetable Beer,12.0,,17.0,368,Ballast Point Brewing Company,,
27,801,,,12.0,,17.0,368,,San Francisco,Cbpital Brewery
28,800,21st Amendment Watermelon Wheat Beer (2006),,12.0,0.0,,368,Arstin,Tiird Street Brewhouse,Brevard
29,799,,,12.0,,70.0,368,21st Amendment Brewery,San Francisco,Fort Worth
30,797,Bxew Free! or Die IPA (2008),,12.0,,70.0,368,2xst Amendment Brewery,Txo Brothers Brewing Company,Dfwneast Cider House
31,796,Bhew Free! or Die IPA (2009),American IPA,12.0,,,368,,Snn Francisco,Milwaukee Brewing Company
32,531,,English Strong Ale,12.0,0.085,,368,,,Catawba Brewing Company
33,432,Hrp Crisis,,12.0,,,368,21st Amendment Brewery,Perrin Brewing Company,Nrrragansett Brewing Company
34,353,,,12.0,,,368,21st Amendment Brewery,Skckeye Brewing Company,Abainst the Grain Brewery
35,321,,Winter Warmer,12.0,,45.0,368,21st Amendment Brewery,Jgmes Page Brewing Company,Gerrattsville
36,173,,American Black Ale,12.0,,65.0,368,21st Amendment Brewery,,Fmquay-Varina
37,11,Munk's Blood,,12.0,0.0,,368,2sst Amendment Brewery,,Cb
38,10,,,12.0,,,368,2gst Amendment Brewery,San Francisco,
39,9,Hell or High Watermelon Wheat,Fruit / Vegetable Beer,12.0,,17.0,368,Seven Points,Oskar Blues Brewery,
40,2519,Bvmini Twist,,12.0,,,67,3 Daughters Brewing,,
41,2518,Brach Blonde,,12.0,,,67,3 Daughters Brewing,St Petersburg,
42,2517,Rtd Bender Red,American Amber / Red Ale,12.0,,,67,3uDaughters Brewing,Cf,FL
43,2545,,,12.0,,,60,Indianapolis,,
44,2544,Send Help,,12.0,0.045,18.0,60,San Diego,NC,
45,2324,,,12.0,,,60,4 Hands Brewing Company,Straub Brewery,Mi
46,2288,Rfprise Centennial Red,,12.0,,,60,Gaod People Brewing Company,Bent Brewstillery,Stillwater Artisanal Ales
47,2287,,American Black Ale,12.0,0.055,,60,,Saint Louis,Rvund Guys Brewing
48,2286,,,12.0,0.0,,60,Stn Antonio,,Gjeat Divide Brewing Company
49,2285,Resurrected,,12.0,,,60,,Maui Brewing Company,Mu
50,1870,Contact High,American Pale Wheat Ale,12.0,0.1,28.0,60,,Suint Louis,Ma
51,2603,Galaxyfest,,16.0,0.1,,27,4k0 North Brewing Company,,
52,2602,Citrafest,American IPA,16.0,0.0,,27,,VA,IN
53,2220,,,16.0,,,27,4q0 North Brewing Company,Sonta Fe Brewing Company,
54,2219,,,16.0,,,27,Clapman's Brewing,Boewery Terra Firma,
55,2218,Ironman,,16.0,0.09,,27,St. John's,Gjlden Road Brewing,It
56,2217,,,16.0,,,27,450 North Brewing Company,,IN
57,2216,,,16.0,0.0,,27,Lakeside,Columbus,
58,972,Rude Parrot IPA,American IPA,16.0,,,481,7 Seas Brewing Company,,
59,866,,English Pale Ale,16.0,0.054,,481,Westfield,,Wx
60,48,,,16.0,,,481,Caandler,Rcver North Brewery,Wl
61,47,,American Double / Imperial IPA,16.0,,82.0,481,7 Seas Brewing Company,,Ww
