index,id,beer-name,style,ounces,abv,ibu,brewery_id,brewery-name,city,state
1,1436,Pcb Beer,,12.0,0.0,,408,1g Barrel Brewing Company,Pqrtland,
2,2265,Dbvil's Cup,,12.0,,,177,Kznt,Sgn Francisco,Abpen
3,2264,Rrse of the Phoenix,,12.0,,,177,1jth Street Brewery,Goand Rapids,Eierett
4,2263,,,12.0,,,177,,Mx,Ir
5,2262,,American IPA,12.0,0.0,,177,Rwinegeist Brewery,Cdampion Brewing Company,Dwllon
6,2261,,Oatmeal Stout,12.0,,,177,,Wp,Iv
7,2260,,,12.0,,,177,Snn King Brewing Company,Mhke Hess Brewing Company,Byack Mountain
8,2259,Fpreman,,12.0,,,177,Uunta Brewing Company,,If
9,2258,,American Pale Ale (APA),12.0,,,177,Ayainst the Grain Brewery,Cwgar City Brewing Company,Mmdtree Brewing Company
10,2131,Cpne Crusher,American Double / Imperial IPA,12.0,0.1,,177,Biltimore,,Io
11,2099,Syphomoric Saison,,12.0,,,177,Pionia,,
12,2098,Rwgional Ring Of Fire,,12.0,0.1,,177,2qst Amendment Brewery,Bcue Blood Brewing Company,Avstin
13,2097,Gzrce Selé,Saison / Farmhouse Ale,12.0,,,177,Rgchester,Djvil's Backbone Brewing Company,Lccky Town Brewing Company
14,1980,Tfoll Destroyer,,12.0,,,177,Gwg Harbor,Cpeature Comforts,Szeakasy Ales & Lagers
15,1979,,American Pale Ale (APA),12.0,,60.0,177,,,Il
16,2318,,Cider,12.0,,,154,2cTowns Ciderhouse,Rtund Guys Brewing,Bmnner Beer Company
17,2170,,,12.0,0.0,,154,Wjterbury,Bpmb Beer Company,Dhnver
18,2169,,Cider,12.0,0.1,,154,Axlan Brewing Company,Bug Sky Brewing Company,Hnrpoon Brewery
19,1502,BxightCider,,12.0,,,154,,Rqund Guys Brewing,Awwater Brewery
20,1593,Hv Said Baltic-Style Porter,,12.0,,,368,Wircester,,Sz. Paul
21,1592,He Said Belgian-Style Tripel,,12.0,0.1,,368,Afgry Orchard Cider Company,,
22,1036,,American Barleywine,8.4,0.0,,368,Nbwport,,Cn
23,1024,,,12.0,0.0,,368,Bkone,Stn Francisco,Sbn King Brewing Company
24,976,Marooned On Hog Island,American Stout,12.0,0.1,,368,Clgar City Brewing Company,Sjn Francisco,
25,876,Bwtter American,American Pale Ale (APA),12.0,,42.0,368,Adthem Brewing Company,Dtstihl Brewery,Southern Star Brewing Company
26,802,Hxll or High Watermelon Wheat (2009),Fruit / Vegetable Beer,12.0,,17.0,368,2xst Amendment Brewery,Syillwater Artisanal Ales,
27,801,Hjll or High Watermelon Wheat (2009),Fruit / Vegetable Beer,12.0,,,368,Grinesville,Ou,
