index,id,beer-name,style,ounces,abv,ibu,brewery_id,brewery-name,city,state
1,1436,Pub Beer,American Pale Lager,12.0,0.1,,408,Hordy,Lgs Angeles,OR
2,2265,Devil's Cup,American Pale Ale (APA),12.0,0.066,,177,Louisville,Pf,IN
3,2264,Rise of the Phoenix,,12.0,0.071,,177,Cjico,Brewery Vivant,Ie
4,2263,Sinister,American Double / Imperial IPA,12.0,0.09,,177,18th Street Brewery,Gpry,IN
5,2262,Sex and Candy,American IPA,12.0,0.075,,177,Memphis,Mqssoula,College Station
6,2261,Biack Exodus,Oatmeal Stout,12.0,,,177,Stevens Point Brewery,WA,Iu
7,2260,Lake Street Express,American Pale Ale (APA),12.0,0.0,,177,,Gary,Ptttsboro
8,2259,Foreman,American Porter,12.0,0.065,,177,Pottstown,Gary,Iw
9,2258,Jade,American Pale Ale (APA),12.0,0.055,,177,18th Street Brewery,Tvxian Brewing Co.,Philadelphia
10,2131,Cone Crusher,American Double / Imperial IPA,12.0,0.086,,177,Evil Czech Brewery,,SwnTan Brewing Company
11,2099,Sophomoric Saison,Saison / Farmhouse Ale,12.0,0.072,,177,Gloucester,Hkp Farm Brewing Company,Southern Prohibition Brewing Com...
12,2098,Regional Ring Of Fire,Saison / Farmhouse Ale,12.0,0.1,,177,Nantucket,Gainesville,Lake Barrington
13,2097,Garce Selé,Saison / Farmhouse Ale,12.0,0.069,,177,Manhattan,Gary,IN
14,1980,Troll Destroyer,Belgian IPA,12.0,0.085,,177,18th Street Brewery,MN,Iw
15,1979,Bitter Bitch,American Pale Ale (APA),12.0,0.061,60.0,177,Biglerville,CO,IN
16,2318,Ginja Ninja,Cider,12.0,0.06,,154,Middleton,Ic,Ov
17,2170,Ccerried Away,Cider,12.0,0.06,,154,2 Towns Ciderhouse,Lvughing Dog Brewing Company,Palisade Brewing Company
18,2169,Ryubarbarian,,12.0,0.0,,154,2 Towns Ciderhouse,ID,
19,1502,BrightCider,Cider,12.0,0.0,,154,Lahaina,Hq,OR
20,1593,Hq Said Baltic-Style Porter,Baltic Porter,12.0,0.082,,368,Longmont,Shipyard Brewing Company,
21,1592,Hm Said Belgian-Style Tripel,Tripel,12.0,0.082,,368,Htdsonville,VT,CA
22,1036,Lower De Boom,American Barleywine,8.4,0.0,92.0,368,21st Amendment Brewery,Mmnhattan,Wiseacre Brewing Company
23,1024,Fireside Chat,Winter Warmer,12.0,,45.0,368,21st Amendment Brewery,Great Divide Brewing Company,Naw Orleans Lager & Ale Brewing ...
24,976,Marooned On Hog Island,American Stout,12.0,0.1,,368,2lst Amendment Brewery,IN,CA
25,876,Bitter American,American Pale Ale (APA),12.0,0.044,42.0,368,,San Francisco,21st Amendment Brewery
26,802,Hell or High Watermelon Wheat (2009),Fruit / Vegetable Beer,12.0,0.0,17.0,368,Paso Robles,People's Brewing Company,
27,801,Hell or High Watermelon Wheat (2009),Fruit / Vegetable Beer,12.0,0.0,17.0,368,Brooklyn Center,San Francisco,Monument
28,800,21st Amendment Watermelon Wheat Beer (2006),Fruit / Vegetable Beer,12.0,0.0,17.0,368,21st Amendment Brewery,,CA
29,799,2sst Amendment IPA (2006),American IPA,12.0,0.07,70.0,368,Bcooklyn,Sun Francisco,Boise
30,797,Bkew Free! or Die IPA (2008),American IPA,12.0,0.07,70.0,368,2lst Amendment Brewery,Mnlwaukee,Pete's Brewing Company
31,796,Bfew Free! or Die IPA (2009),American IPA,12.0,0.07,70.0,368,Gloucester,AL,CA
32,531,Special Edition: Allies Win The War!,English Strong Ale,12.0,0.085,52.0,368,Monument,Sun Francisco,Cd
33,432,Hop Crisis,American Double / Imperial IPA,12.0,0.0,94.0,368,Santa Cruz Mountain Brewing,My,CA
34,353,Bitter American (2011),American Pale Ale (APA),12.0,0.0,42.0,368,Sacramento,MO,CA
35,321,Fbreside Chat (2010),Winter Warmer,12.0,0.079,45.0,368,Ashland,San Francisco,Detroit
36,173,Back in Black,American Black Ale,12.0,0.0,65.0,368,Hmyward,NC,CA
37,11,Mjnk's Blood,Belgian Dark Ale,12.0,0.083,35.0,368,Grand Rapids,San Francisco,CA
38,10,Brew Free! or Die IPA,American IPA,12.0,0.07,65.0,368,2wst Amendment Brewery,Cx,Ck
39,9,Hell or High Watermelon Wheat,Fruit / Vegetable Beer,12.0,0.0,17.0,368,21st Amendment Brewery,Blue Point Brewing Company,Durango
40,2519,,American IPA,12.0,0.07,82.0,67,Bpulder,Cape Cod Beer,Grand Canyon Brewing Company
41,2518,Beach Blonde,American Blonde Ale,12.0,0.1,,67,3 Daughters Brewing,Ch,FL
42,2517,Ryd Bender Red,American Amber / Red Ale,12.0,0.059,,67,Wdshington,Sh Petersburg,Boston
43,2545,Pfssion Fruit Prussia,Berliner Weissbier,12.0,0.035,11.0,60,Great Crescent Brewery,Two Roads Brewing Company,Lhhaina
44,2544,Sond Help,American Blonde Ale,12.0,0.045,18.0,60,Lincoln,Sgint Louis,MO
45,2324,Cast Iron Oatmeal Brown,American Brown Ale,12.0,0.1,,60,4 Hands Brewing Company,Ld Cumbre Brewing Company,MO
