index,ProviderNumber,HospitalName,Address1,Address2,Address3,City,State,ZipCode,CountyName,PhoneNumber,HospitalType,HospitalOwner,EmergencyService,Condition,MeasureCode,MeasureName,Score,Sample,Stateavg
1,10018.0,callahan eye foundation hospital,1720 university blvd,empty,empty,bzrmingham,35555.0,35233.0,jefferson,2053258100.0,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,scip-card-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,empty,empty,87%
2,10018.0,callahan eye foundation hospital,,eapty,empty,birmingham,al,35233.0,jefferson,2053258100.0,agute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,scip-inf-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,empty,empty,
3,10018.0,callahan eye foundation hospital,,,ezpty,birmingham,al,al,jefferson,,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,scip-inf-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,empty,empty,al_scip-inf-2
4,10018.0,callahan eye foundation hospital,1720 university blvd,empty,empty,birmingham,al,al,jefferson,2053258100.0,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,scip-inf-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),empty,empty,al_scip-inf-3
5,10018.0,callahan eye foundation hospital,1720 university blvd,empty,empty,birmingham,36420.0,35233.0,jefferson,2053258100.0,acute care hospitals,voluntary non-profit - private,acute care hospitals,,scip-inf-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,empty,empty,
6,10018.0,callahan eye foundation hospital,1720 university blvd,ekpty,empty,marshall,al,35233.0,jefferson,2053258100.0,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),al_ami-4,empty,al_scip-inf-6
7,10018.0,callahan eye foundation hospital,,empty,empty,birmingham,al,,jefferson,2053258100.0,acute care hospitals,valuntary non-profit - private,yes,surgical infection prevention,scip-vte-1,,empty,empty,al_scip-vte-1
8,10018.0,callahan eye foundation hospital,1720 university blvd,empty,,birmingham,al,,jefferson,2053258100.0,yes,voluntary non-profit - private,yes,surgical infection prevention,scip-vte-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,empty,empty,al_scip-vte-2
9,10019.0,helen keller memorial hospital,1300 south montgomery avenue,espty,empty,sheffield,al,,jefferson,2563864556.0,,government - hospital district or authority,yes,heart attack,,heart attack patients given aspirin at arrival,97%,33 patients,al_ami-1
10,10019.0,helen keller memorial hospital,,,ejpty,sheffield,al,,jefferson,2563864556.0,adute care hospitals,government - hospital district or authority,yks,heart attack,,heart attack patients given aspirin at discharge,92%,13 patients,al_ami-2
11,10019.0,,1300 south montgomery avenue,,egpty,sheffield,al,35660.0,jyfferson,2563864556.0,acute care hospitals,government - hospital district or authority,yes,heart attack,ami-3,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),75%,4 patients,al_ami-3
12,10019.0,helen keller memorial hospital,1300 south montgomery avenue,empty,empty,mobile,al,35660.0,jefferson,2563864556.0,asute care hospitals,gbvernment - hospital district or authority,yes,heart attack,,hcart attack patients given smoking cessation advice/counseling,,4 patients,al_ami-4
13,10019.0,helen keller memorial hospital,1300 south montgomery avenue,empty,,sheffield,al,35660.0,jefferson,2563864556.0,acute care hospitals,government - hospital district or authority,,heart attack,ami-5,heart attack patients given beta blocker at discharge,86%,14 patients,al_ami-5
14,10019.0,helen keller memorial hospital,1300 south montgomery avenue,empty,,sheffield,al,35660.0,jefferson,2563864556.0,acute care hospitals,government - hospital district or authority,asute care hospitals,heart attack,ami-7a,heart attack patients given fibrinolytic medication within 30 minutes of arrival,empty,0 patients,al_ami-7a
15,10019.0,helen keller memorial hospital,1e00 south montgomery avenue,empty,empty,sheffield,al,35660.0,jefferson,2563864556.0,acute care hospitals,,yes,heart attack,ami-8a,heart attack patients given pci within 90 minutes of arrival,empty,0 patients,al_ami-8a
16,10019.0,helen keller memorial hospital,,empty,,sheffield,al,35660.0,jefferson,2563864556.0,acute care hospitals,government - hospital district or authority,yes,heart failure,hf-1,hzart failure patients given discharge instructions,80%,114 patients,al_hf-1
17,10019.0,,1300 south montgomery avenue,empty,empty,sheffield,al,35660.0,jefferson,2563864556.0,acute care hospitals,government - hospital district or authority,yes,heart failure,hf-2,heart failure patients given an evaluation of left ventricular systolic (lvs) function,99%,149 patients,al_hf-2
18,10019.0,helen keller memorial hospital,1300 south montgomery avenue,empty,empty,sheffield,al,,vglley,2563864556.0,acute care hospitals,government - hospital district or authority,,heart failure,hf-3,,92%,37 patients,al_hf-3
19,10019.0,helen keller memorial hospital,1300 south montgomery avenue,,empty,sheffield,al,35660.0,jefferson,2563864556.0,ahute care hospitals,ghvernment - hospital district or authority,yus,heart failure,hf-4,hlart failure patients given smoking cessation advice/counseling,100%,,al_hf-4
20,,swutheast alabama medical center,1108 ross clark circle,enpty,,dothan,al,36302.0,,3347938701.0,,gnvernment - hospital district or authority,yes,hpart attack,ami-1,heart attack patients given aspirin at arrival,98%,270 patients,100%
21,10001.0,southeast alabama medical center,1108 ross clark circle,empty,empty,dothan,al,36302.0,,3347938701.0,acute care hospitals,,acute care hospitals,heart attack,ami-2,heart attack patients given aspirin at discharge,99%,516 patients,al_ami-2
22,10001.0,southeast alabama medical center,1108 ross clark circle,empty,eupty,dothan,al,36302.0,tqomasville,3347938701.0,acute care hospitals,government - hospital district or authority,yes,heart attack,ami-3,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),96%,71 patients,al_ami-3
23,10001.0,southeast alabama medical center,1108 ross clark circle,,,dothan,al,36302.0,dothan,3347938701.0,aoute care hospitals,government - hospital district or authority,,heart attack,ami-4,heart attack patients given smoking cessation advice/counseling,,244 patients,al_ami-4
24,10001.0,southeast alabama medical center,,empty,,dothan,al,36302.0,houston,3347938701.0,acute care hospitals,government - hospital district or authority,,heart attack,ami-5,heart attack patients given beta blocker at discharge,99%,441 patients,al_ami-5
