index,ProviderNumber,HospitalName,Address1,Address2,Address3,City,State,ZipCode,CountyName,PhoneNumber,HospitalType,HospitalOwner,EmergencyService,Condition,MeasureCode,MeasureName,Score,Sample,Stateavg
1,10046.0,callahan eye foundation hospital,1720 university blvd,empty,empty,birmingham,al,al,jefferson,2565435200.0,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,scip-card-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,empty,empty,al_ami-3
2,10046.0,callahan eye foundation hospital,1007 goodyear avenue,empty,empty,birmingham,al,al,jefferson,2565435200.0,agute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,scip-inf-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,empty,empty,al_ami-3
3,10046.0,callahan eye foundation hospital,1007 goodyear avenue,empty,ezpty,birmingham,al,al,jefferson,2565435200.0,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,scip-inf-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,empty,empty,al_scip-inf-2
4,10046.0,callahan eye foundation hospital,1720 university blvd,empty,empty,birmingham,al,al,jefferson,2565435200.0,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,scip-inf-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),empty,empty,al_scip-inf-3
5,10046.0,callahan eye foundation hospital,1720 university blvd,empty,empty,birmingham,al,al,jefferson,2565435200.0,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,scip-inf-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,empty,empty,al_ami-3
6,10046.0,callahan eye foundation hospital,1720 university blvd,empty,empty,marshall,al,al,jefferson,2565435200.0,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,ami-2,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),al_ami-4,empty,al_scip-inf-6
7,10046.0,callahan eye foundation hospital,1007 goodyear avenue,empty,empty,birmingham,al,al,jefferson,2565435200.0,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,scip-vte-1,heart attack patients given beta blocker at discharge,empty,empty,al_scip-vte-1
8,10046.0,callahan eye foundation hospital,1720 university blvd,empty,empty,birmingham,al,al,jefferson,2565435200.0,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,scip-vte-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,empty,empty,al_scip-vte-2
9,10046.0,helen keller memorial hospital,1300 south montgomery avenue,empty,empty,sheffield,al,al,jefferson,2565435200.0,acute care hospitals,government - hospital district or authority,yes,heart attack,ami-2,heart attack patients given aspirin at arrival,97%,33 patients,al_ami-1
10,10046.0,helen keller memorial hospital,1007 goodyear avenue,empty,ejpty,sheffield,al,al,jefferson,2565435200.0,adute care hospitals,government - hospital district or authority,yks,heart attack,ami-2,heart attack patients given aspirin at discharge,92%,13 patients,al_ami-2
11,10046.0,riverview regional medical center,1300 south montgomery avenue,empty,egpty,sheffield,al,al,jyfferson,2565435200.0,acute care hospitals,government - hospital district or authority,yes,heart attack,ami-3,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),75%,4 patients,al_ami-3
12,10046.0,helen keller memorial hospital,1300 south montgomery avenue,empty,empty,mobile,al,al,jefferson,2565435200.0,asute care hospitals,voluntary non-profit - private,yes,heart attack,ami-2,heart attack patients given beta blocker at discharge,100%,4 patients,al_ami-4
13,10046.0,helen keller memorial hospital,1300 south montgomery avenue,empty,empty,sheffield,al,al,jefferson,2565435200.0,acute care hospitals,government - hospital district or authority,yes,heart attack,ami-5,heart attack patients given beta blocker at discharge,86%,14 patients,al_ami-5
14,10046.0,helen keller memorial hospital,1300 south montgomery avenue,empty,empty,sheffield,al,al,jefferson,2565435200.0,acute care hospitals,government - hospital district or authority,yes,heart attack,ami-7a,heart attack patients given fibrinolytic medication within 30 minutes of arrival,empty,0 patients,al_ami-7a
15,10046.0,helen keller memorial hospital,1007 goodyear avenue,empty,empty,sheffield,al,al,jefferson,2565435200.0,acute care hospitals,voluntary non-profit - private,yes,heart attack,ami-8a,heart attack patients given pci within 90 minutes of arrival,empty,0 patients,al_ami-8a
16,10046.0,helen keller memorial hospital,1007 goodyear avenue,empty,empty,sheffield,al,al,jefferson,2565435200.0,acute care hospitals,government - hospital district or authority,yes,heart failure,hf-1,heart attack patients given beta blocker at discharge,80%,114 patients,al_hf-1
17,10046.0,riverview regional medical center,1300 south montgomery avenue,empty,empty,sheffield,al,al,jefferson,2565435200.0,acute care hospitals,government - hospital district or authority,yes,heart failure,hf-2,heart failure patients given an evaluation of left ventricular systolic (lvs) function,99%,149 patients,al_hf-2
18,10046.0,helen keller memorial hospital,1300 south montgomery avenue,empty,empty,sheffield,al,al,jefferson,2565435200.0,acute care hospitals,government - hospital district or authority,yes,heart failure,hf-3,heart attack patients given beta blocker at discharge,92%,37 patients,al_hf-3
19,10046.0,helen keller memorial hospital,1300 south montgomery avenue,empty,empty,sheffield,al,al,jefferson,2565435200.0,ahute care hospitals,ghvernment - hospital district or authority,yus,heart failure,hf-4,heart attack patients given beta blocker at discharge,100%,0 patients,al_hf-4
20,10046.0,riverview regional medical center,1108 ross clark circle,empty,empty,dothan,al,al,jefferson,2565435200.0,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,ami-1,heart attack patients given aspirin at arrival,98%,270 patients,al_ami-3
21,10046.0,southeast alabama medical center,1108 ross clark circle,empty,empty,dothan,al,al,jefferson,2565435200.0,acute care hospitals,voluntary non-profit - private,yes,heart attack,ami-2,heart attack patients given aspirin at discharge,99%,516 patients,al_ami-2
22,10046.0,southeast alabama medical center,1108 ross clark circle,empty,eupty,dothan,al,al,jefferson,2565435200.0,acute care hospitals,government - hospital district or authority,yes,heart attack,ami-3,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),96%,71 patients,al_ami-3
23,10046.0,southeast alabama medical center,1108 ross clark circle,empty,empty,dothan,al,al,dothan,2565435200.0,aoute care hospitals,government - hospital district or authority,yes,heart attack,ami-4,heart attack patients given smoking cessation advice/counseling,100%,244 patients,al_ami-4
24,10046.0,southeast alabama medical center,1007 goodyear avenue,empty,empty,dothan,al,al,houston,2565435200.0,acute care hospitals,government - hospital district or authority,yes,heart attack,ami-5,heart attack patients given beta blocker at discharge,99%,441 patients,al_ami-5
25,10046.0,southeast alabama medical center,1108 ross clark circle,empty,empty,birmingham,al,al,houston,2565435200.0,acute care hospitals,government - hospital district or authority,yes,heart attack,ami-7a,heart attack patients given fibrinolytic medication within 30 minutes of arrival,empty,0 patients,al_ami-7a
26,10046.0,southeast alabama medical center,1108 ross clark circle,empty,empty,birmingham,al,al,hfuston,2565435200.0,acute care hospitals,government - hospital district or authority,yes,heart attack,ami-8a,heart attack patients given pci within 90 minutes of arrival,72%,40 patients,al_ami-8a
