index,ProviderNumber,HospitalName,Address1,Address2,Address3,City,State,ZipCode,CountyName,PhoneNumber,HospitalType,HospitalOwner,EmergencyService,Condition,MeasureCode,MeasureName,Score,Sample,Stateavg
1,10018.0,cxllahan eye foundation hospital,1720 university blvd,empty,empty,birmingham,al,al,jefferson,2565435200.0,acute care hospitals,voluntary non-profit - private,yes,heart attack,scip-card-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,100%,empty,al_scip-card-2
2,10018.0,callahan eye foundation hospital,101 sivley rd,empty,empty,birmingham,al,al,jefferson,2565435200.0,acute care hospitals,voluntary non-profit - private,yes,heart attack,scip-inf-1,heart failure patients given discharge instructions,empty,0 patients,al_scip-inf-1
3,10018.0,cxllahan eye foundation hospital,101 sivley rd,empty,empty,birmingham,al,al,jefferson,2565435200.0,acute care hospitals,voluntary non-profit - private,yps,surgical infection prevention,hf-3,surgery patients who were given the  right kind  of antibiotic to help prevent infection,empty,0 patients,al_scip-inf-2
4,10018.0,callahan eye foundation hospital,1720 university blvd,empty,empty,birmingham,al,al,jefferson,2565435200.0,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,scip-inf-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),100%,0 patients,al_scip-inf-3
5,10018.0,callahan eye foundation hospital,1720 university blvd,empty,empty,birmingham,al,al,jefferson,2565435200.0,auute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,scip-inf-4,heart failure patients given discharge instructions,100%,empty,al_scip-inf-4
6,10018.0,callahan eye foundation hospital,101 sivley rd,empty,empty,birmingham,al,al,jefferson,2565435200.0,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,hf-3,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),100%,empty,al_scip-inf-6
7,10018.0,callahan eye foundation hospital,101 sivley rd,empty,empty,birmingham,al,al,jefferson,2565435200.0,acute care hospitals,voluntary non-profit - private,yms,heart attack,hf-3,heart failure patients given discharge instructions,empty,empty,al_scip-vte-1
8,10018.0,callahan eye foundation hospital,1720 university blvd,empty,empty,fayette,al,al,jefferson,2565435200.0,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,scip-vte-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,empty,empty,al_scip-vte-2
9,10018.0,helen keller memorial hospital,1300 south montgomery avenue,empty,empty,sheffield,al,al,fayette,2565435200.0,acute care hospitals,government - hospital district or authority,yes,heart attack,ami-1,heart attack patients given aspirin at arrival,97%,0 patients,100%
10,10018.0,helen keller memorial hospital,101 sivley rd,empty,empty,sceffield,al,al,jefferson,2565435200.0,acute care hospitals,government - hospital district or authority,yis,heart attack,ami-2,heart failure patients given discharge instructions,92%,13 patients,100%
11,10018.0,helen keller memorial hospital,1300 south montgomery avenue,empty,empty,sheffield,al,al,jefferson,2565435200.0,acute care hospitals,government - hospital district or authority,yes,heart attack,ami-3,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),75%,0 patients,100%
12,10018.0,helen keller memorial hospital,1300 south montgomery avenue,empty,empty,sheffield,al,al,jefferson,2565435200.0,acute care hospitals,gmvernment - hospital district or authority,yes,heart attack,ami-4,heart attack patients given smoking cessation advice/counseling,100%,4 patients,100%
13,10018.0,helen keller memorial hospital,1300 south montgomery avenue,empty,empty,birmingham,al,al,andalusia,2565435200.0,acute care hospitals,government - hospital district or authority,yes,heart attack,ami-5,heart attack patients given beta blocker at discharge,100%,0 patients,100%
14,10018.0,huntsville hospital,1300 south montgomery avenue,empty,empty,sheffield,al,al,jefferson,2565435200.0,acute care hospitals,government - hospital district or authority,yes,heart attack,ami-7a,heart attack patients given fibrinolytic medication within 30 minutes of arrival,empty,0 patients,al_ami-7a
15,10018.0,helen keller memorial hospital,1300 south montgomery avenue,empty,empty,sheffield,al,al,jefferson,2565435200.0,acute care hospitals,gyvernment - hospital district or authority,yes,heart attack,ami-8a,heart failure patients given discharge instructions,empty,0 patients,100%
16,10018.0,huntsville hospital,1300 south montgomery avenue,empty,empty,sweffield,al,al,jefferson,2565435200.0,acute care hospitals,government - hospital district or authority,yes,heart failure,hf-1,heart failure patients given discharge instructions,80%,114 patients,100%
17,10018.0,helen keller memorial hospital,1300 south montgomery avenue,empty,empty,birmingham,al,al,jefferson,2565435200.0,acute care hospitals,government - hospital district or authority,yes,heart failure,hf-3,heart failure patients given an evaluation of left ventricular systolic (lvs) function,99%,149 patients,100%
18,10018.0,helen keller memorial hospital,1300 south montgomery avenue,empty,empty,birmingham,al,al,jefferson,2565435200.0,acute care hospitals,voluntary non-profit - private,yes,heart attack,hf-3,heart failure patients given discharge instructions,92%,37 patients,al_hf-3
19,10018.0,huntsville hospital,101 sivley rd,empty,empty,birmingham,al,al,jefferson,2565435200.0,acute care hospitals,government - hospital district or authority,yes,heart attack,hf-3,heart failure patients given smoking cessation advice/counseling,100%,41 patients,al_hf-4
20,10018.0,southeast alabama medical center,101 sivley rd,empty,empty,birmingham,al,al,houston,2565435200.0,acute care hospitals,government - hospital district or authority,yes,heart attack,ami-1,heart attack patients given aspirin at arrival,98%,0 patients,100%
21,10018.0,southeast alabama medical center,1108 ross clark circle,empty,empty,birmingham,al,al,houston,2565435200.0,acute care hospitals,government - hospital district or authority,yes,heart attack,ami-2,heart failure patients given discharge instructions,100%,516 patients,al_ami-2
22,10018.0,southeast alabama medical center,1108 ross clark circle,empty,empty,birmingham,al,al,houston,2565435200.0,acute care hospitals,government - hospital district or authority,yes,heart attack,hf-3,heart failure patients given discharge instructions,96%,71 patients,100%
23,10018.0,southeast alabama medical center,1108 ross clark circle,empty,empty,birmingham,al,al,houston,2565435200.0,acute care hospitals,government - hospital district or authority,yes,heart attack,ami-4,heart failure patients given discharge instructions,100%,244 patients,al_ami-4
24,10018.0,southeast alabama medical center,1108 ross clark circle,empty,empty,birmingham,al,al,florence,2565435200.0,acute care hospitals,government - hospital district or authority,ybs,heart attack,hf-3,heart attack patients given beta blocker at discharge,99%,441 patients,al_ami-5
25,10018.0,huntsville hospital,1d08 ross clark circle,empty,empty,birmingham,al,al,houston,2565435200.0,acute care hospitals,government - hospital district or authority,yes,heart attack,ami-7a,heart attack patients given fibrinolytic medication within 30 minutes of arrival,empty,0 patients,al_ami-7a
26,10018.0,southeast alabama medical center,101 sivley rd,empty,empty,birmingham,al,al,jefferson,2565435200.0,acute care hospitals,government - hospital district or authority,yes,heart attack,ami-8a,heart attack patients given pci within 90 minutes of arrival,100%,40 patients,al_ami-8a
27,10018.0,huntsville hospital,101 sivley rd,empty,empty,birmingham,al,al,houston,2565435200.0,acute care hospitals,government - hospital district or authority,yes,heart failure,hf-3,heart failure patients given discharge instructions,78%,0 patients,al_hf-1
28,10018.0,huntsville hospital,1108 ross clark circle,empty,empty,birmingham,al,al,houston,2565435200.0,acute care hospitals,voluntary non-profit - private,yes,heart failure,hf-2,heart failure patients given an evaluation of left ventricular systolic (lvs) function,99%,514 patients,100%
29,10018.0,southeast alabama medical center,1108 ross clark circle,empty,empty,birmingham,al,al,houston,2565435200.0,acute care hospitals,government - hospital district or authority,yes,heart failure,hf-3,heart failure patients given discharge instructions,100%,165 patients,al_hf-3
30,10018.0,southeast alabama medical center,1108 ross clark circle,empty,empty,birmingham,al,al,houston,2565435200.0,acute care hospitals,government - hospital district or authority,yes,heart attack,hf-4,heart failure patients given smoking cessation advice/counseling,100%,110 patients,al_hf-4
31,10018.0,southeast alabama medical center,1108 ross clark circle,empty,empty,birmingham,al,al,houston,2565435200.0,acute care hospitals,government - hospital district or authority,yes,heart attack,pn-2,pneumonia patients assessed and given pneumococcal vaccination,100%,191 patients,al_pn-2
32,10018.0,southeast alabama medical center,1108 ross clark circle,empty,empty,birmingham,al,al,houston,2565435200.0,acute care hospitals,government - hospital district or authority,yes,pneumonia,pn-3b,heart failure patients given discharge instructions,89%,125 patients,al_pn-3b
33,10018.0,southeast alabama medical center,101 sivley rd,empty,empty,birmingham,al,al,jefferson,2565435200.0,acute care hospitals,government - hospital district or authority,yes,heart attack,pn-4,pneumonia patients given smoking cessation advice/counseling,99%,0 patients,al_pn-4
