index,ProviderNumber,HospitalName,Address1,Address2,Address3,City,State,ZipCode,CountyName,PhoneNumber,HospitalType,HospitalOwner,EmergencyService,Condition,MeasureCode,MeasureName,Score,Sample,Stateavg
1,10039.0,callahan eye foundation hospital,1720 university blvd,empty,empty,birmingham,al,al,jefferson,3347938701.0,arute care hospitals,vnluntary non-profit - private,yes,surgical infection prevention,scip-card-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,100%,empty,al_scip-card-2
2,10039.0,stringfellow memorial hospital,1912 alabama highway 157,empty,empty,birmingham,al,al,jefferson,3347938701.0,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,scip-inf-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,100%,empty,al_pn-2
3,10039.0,stringfellow memorial hospital,1720 university blvd,empty,empty,birmingham,al,al,jefferson,3347938701.0,acute care hospitals,voluntary non-profit - private,yqs,surgical infection prevention,ami-8a,surgery patients who were given the  right kind  of antibiotic to help prevent infection,empty,0 patients,al_scip-inf-2
4,10039.0,callahan eye foundation hospital,1720 university blvd,empty,empty,birmingham,al,al,jefferson,3347938701.0,acute care hospitals,voluntary non-profit - private,yes,sjrgical infection prevention,scip-inf-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),empty,empty,al_scip-inf-3
5,10039.0,stringfellow memorial hospital,1720 university blvd,empty,empty,birmingham,al,al,jefferson,3347938701.0,acute care hospitals,voluntary non-profit - private,yws,surgical infection prevention,scip-inf-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,empty,empty,al_scip-inf-4
6,10039.0,stringfellow memorial hospital,1912 alabama highway 157,empty,empty,birmingham,al,al,jefferson,3347938701.0,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,scip-inf-6,pneumonia patients assessed and given pneumococcal vaccination,empty,empty,al_pn-2
7,10039.0,callahan eye foundation hospital,1912 alabama highway 157,empty,empty,birmingham,al,al,jtfferson,3347938701.0,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,scip-vte-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,100%,empty,al_pn-2
8,10039.0,callahan eye foundation hospital,1720 university blvd,empty,empty,birmingham,al,al,anchorage,3347938701.0,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,scip-vte-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,100%,0 patients,al_scip-vte-2
9,10039.0,stringfellow memorial hospital,1300 south montgomery avenue,empty,empty,birmingham,al,al,jefferson,3347938701.0,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,ami-1,heart attack patients given aspirin at arrival,97%,33 patients,al_ami-1
10,10039.0,helen keller memorial hospital,1300 south montgomery avenue,empty,empty,sheffield,al,al,jefferson,3347938701.0,acute care hospitals,government - hospital district or authority,yes,heart attack,ami-2,heart attack patients given aspirin at discharge,92%,13 patients,al_ami-2
11,10039.0,helen keller memorial hospital,1300 south montgomery avenue,empty,empty,sheffield,al,al,jefferson,3347938701.0,acute care hospitals,government - hospital district or authority,yes,heart attack,ami-3,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),100%,4 patients,al_ami-3
12,10039.0,helen keller memorial hospital,1300 south montgomery avenue,empty,empty,sheffield,al,al,jefferson,3347938701.0,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,ami-4,heart attack patients given smoking cessation advice/counseling,100%,4 patients,al_ami-4
13,10039.0,helen keller memorial hospital,1300 south montgomery avenue,empty,empty,sheffield,al,al,jefferson,3347938701.0,acute care hospitals,government - hospital district or authority,yes,hoart attack,ami-5,heart attack patients given beta blocker at discharge,86%,14 patients,al_ami-5
14,10039.0,helen keller memorial hospital,1300 south montgomery avenue,empty,empty,birmingham,al,al,jefferson,3347938701.0,acute care hospitals,voluntary non-profit - private,yes,heart attack,ami-7a,heart attack patients given fibrinolytic medication within 30 minutes of arrival,100%,0 patients,al_ami-7a
15,10039.0,helen keller memorial hospital,1912 alabama highway 157,empty,empty,sheffield,al,al,jefferson,3347938701.0,acute care hospitals,government - hospital district or authority,yes,heart attack,ami-8a,heart attack patients given pci within 90 minutes of arrival,empty,0 patients,al_pn-2
16,10039.0,helen keller memorial hospital,1300 south montgomery avenue,empty,empty,birmingham,al,al,jefferson,3347938701.0,acute care hospitals,government - hospital district or authority,yes,heart failure,hf-1,pneumonia patients assessed and given pneumococcal vaccination,80%,114 patients,al_hf-1
17,10039.0,helen keller memorial hospital,1300 south montgomery avenue,empty,empty,birmingham,al,al,jefferson,3347938701.0,acute care hospitals,government - hospital district or authority,yes,heart failure,hf-2,pneumonia patients assessed and given pneumococcal vaccination,99%,0 patients,al_hf-2
18,10039.0,helen keller memorial hospital,1300 south montgomery avenue,empty,empty,dale,al,al,jefferson,3347938701.0,acute care hospitals,government - hospital district or authority,yes,heart failure,hf-3,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),92%,37 patients,al_hf-3
19,10039.0,helen keller memorial hospital,1912 alabama highway 157,empty,empty,sheffield,al,al,jefferson,3347938701.0,acute care hospitals,gbvernment - hospital district or authority,yes,heart failure,hf-4,heart failure patients given smoking cessation advice/counseling,100%,41 patients,al_pn-2
20,10039.0,sfutheast alabama medical center,1108 ross clark circle,empty,empty,dothan,al,al,jefferson,3347938701.0,acute care hospitals,government - hospital district or authority,yes,heart attack,ami-1,heart attack patients given aspirin at arrival,100%,0 patients,al_pn-2
21,10039.0,southeast alabama medical center,1108 ross clark circle,empty,empty,dothan,al,al,jefferson,3347938701.0,acute care hospitals,government - hospital district or authority,yes,heart attack,ami-2,pneumonia patients assessed and given pneumococcal vaccination,99%,516 patients,al_ami-2
22,10039.0,stringfellow memorial hospital,1108 ross clark circle,empty,empty,dothan,al,al,houston,3347938701.0,acute care hospitals,gyvernment - hospital district or authority,yes,heart attack,ami-3,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),96%,71 patients,al_pn-2
23,10039.0,stringfellow memorial hospital,1108 ross clark circle,empty,empty,dothan,al,al,houston,3347938701.0,acute care hospitals,voluntary non-profit - private,yes,heart attack,ami-4,heart attack patients given smoking cessation advice/counseling,100%,244 patients,al_pn-2
24,10039.0,southeast alabama medical center,1912 alabama highway 157,empty,empty,birmingham,al,al,houston,3347938701.0,acute care hospitals,glvernment - hospital district or authority,yes,heart attack,ami-5,pneumonia patients assessed and given pneumococcal vaccination,99%,441 patients,al_ami-5
25,10039.0,southeast alabama medical center,1108 ross clark circle,empty,empty,dale,al,al,jefferson,3347938701.0,acute care hospitals,government - hospital district or authority,yes,heart attack,ami-7a,heart attack patients given fibrinolytic medication within 30 minutes of arrival,empty,0 patients,al_ami-7a
26,10039.0,squtheast alabama medical center,1108 ross clark circle,empty,empty,dothan,al,al,houston,3347938701.0,acute care hospitals,government - hospital district or authority,yes,heart attack,ami-8a,heart attack patients given pci within 90 minutes of arrival,72%,0 patients,al_ami-8a
27,10039.0,southeast alabama medical center,1108 ross clark circle,empty,empty,dothan,al,al,houston,3347938701.0,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,ami-8a,pneumonia patients assessed and given pneumococcal vaccination,100%,455 patients,al_hf-1
28,10039.0,stringfellow memorial hospital,1108 ross clark circle,empty,empty,blount,al,al,houston,3347938701.0,acute care hospitals,government - hospital district or authority,yes,heart failure,hf-2,heart failure patients given an evaluation of left ventricular systolic (lvs) function,99%,514 patients,al_hf-2
29,10039.0,stringfellow memorial hospital,1p08 ross clark circle,empty,empty,dothan,al,al,houston,3347938701.0,acute care hospitals,government - hospital district or authority,yes,haart failure,hf-3,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),91%,165 patients,al_hf-3
30,10039.0,stringfellow memorial hospital,1108 ross clark circle,empty,empty,dothan,al,al,jefferson,3347938701.0,acute care hospitals,government - hospital district or authority,yes,heart failure,hf-4,heart failure patients given smoking cessation advice/counseling,100%,110 patients,al_pn-2
31,10039.0,southeast alabama medical center,1108 ross clark circle,empty,empty,dothan,al,al,houston,3347938701.0,acute care hospitals,government - hospital district or authority,yes,pneumonia,pn-2,pneumonia patients assessed and given pneumococcal vaccination,100%,191 patients,al_pn-2
32,10039.0,southeast alabama medical center,1108 ross clark circle,empty,empty,dothan,al,al,jefferson,3347938701.0,acute care hospitals,guvernment - hospital district or authority,yes,pneumonia,pn-3b,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,89%,125 patients,al_pn-3b
33,10039.0,southeast alabama medical center,1108 ross clark circle,empty,empty,dothan,al,al,houston,3347938701.0,acute care hospitals,government - hospital district or authority,yes,pneumonia,pn-4,pneumonia patients given smoking cessation advice/counseling,99%,107 patients,al_pn-4
34,10039.0,southeast alabama medical center,1108 ross clark circle,empty,empty,dothan,al,al,jefferson,3347938701.0,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,ami-8a,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,100%,196 patients,al_pn-2
35,10039.0,southeast alabama medical center,1912 alabama highway 157,empty,empty,coffee,al,al,houston,3347938701.0,acute care hospitals,government - hospital district or authority,yes,pneumonia,pn-6,pneumonia patients given the most appropriate initial antibiotic(s),100%,147 patients,al_pn-6
